time,icao,operation,airport,registration,flight,ac_type,ac_size,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,latitude,longitude,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
11/1/2024 1:36,750319,takeoff,WMKK,9M-MLS,MAS611,B738,Medium,32R,https://globe.adsbexchange.com/?icao=750319&zoom=13.5&showTrace=2024-11-01&timestamp=1730424967,2123,adsb_icao,A0,,,Boeing 737-8H6,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:37,750048,landing,WMSA,9M-FYH,FFM1145,AT75,Small,15,https://globe.adsbexchange.com/?icao=750048&zoom=13.5&showTrace=2024-11-01&timestamp=1730425068,337,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:38,750288,landing,WMKJ,9M-AQI,AXM6413,A320,Medium,,https://globe.adsbexchange.com/?icao=750288&zoom=13.5&showTrace=2024-11-01&timestamp=1730425104,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:43,750541,takeoff,WMKK,9M-MVC,MAS125,B38M,Medium,32R,https://globe.adsbexchange.com/?icao=750541&zoom=13.5&showTrace=2024-11-01&timestamp=1730425422,2145,adsb_icao,A3,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:45,75029c,takeoff,WMKJ,9M-AQM,AXM5030,A320,Medium,,https://globe.adsbexchange.com/?icao=75029c&zoom=13.5&showTrace=2024-11-01&timestamp=1730425515,,adsb_icao,A0,,,Airbus A320 216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:47,8a07ad,takeoff,WMKP,PK-AZO,,A320,Medium,,https://globe.adsbexchange.com/?icao=8a07ad&zoom=13.5&showTrace=2024-11-01&timestamp=1730425657,,other,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:47,ac6a3d,takeoff,WMSA,N8998K,N8998K,GLEX,Small,15,https://globe.adsbexchange.com/?icao=ac6a3d&zoom=13.5&showTrace=2024-11-01&timestamp=1730425668,2155,adsb_icao,A3,2013,BOMBARDIER INC,BD-700-1A10,BANK OF UTAH TRUSTEE,f,t,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:50,7.50E+09,landing,WMKJ,9M-III,M1,B737,Medium,16,https://globe.adsbexchange.com/?icao=7503e6&zoom=13.5&showTrace=2024-11-01&timestamp=1730425832,,adsb_icao,A3,,,Boeing 737-82Z,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:53,75056b,takeoff,WMKJ,9M-LDF,MXD2404,B738,Medium,34,https://globe.adsbexchange.com/?icao=75056b&zoom=13.5&showTrace=2024-11-01&timestamp=1730425988,350,adsb_icao,A3,,,737-8U3,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 1:53,750041,takeoff,WMSA,9M-FYF,FFM3126,AT75,Small,15,https://globe.adsbexchange.com/?icao=750041&zoom=13.5&showTrace=2024-11-01&timestamp=1730426038,2141,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
